code,description,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,baseline,2018-19_pct,2019-20_pct,2020-21_pct,2021-22_pct,2022-23_pct,2023-24_pct
L80-L99,Other disorders of the skin and subcutaneous tissue,,18323.0,14623.0,16898.0,17033.0,18179.0,18323.0,,0.0,-20.193199803525623,-7.777110735141625,-7.040331823391366,-0.7858975058669431
M00-M25,Arthropathies,77360.0,77999.0,63759.0,69638.0,62006.0,68799.0,77679.5,-0.4113054280730437,0.4113054280730437,-17.920429456935228,-10.352152112204635,-20.17713811237199,-11.432231154937918
M30-M36,Systemic connective tissue disorders,4359.0,4625.0,4369.0,4973.0,4706.0,5218.0,4492.0,-2.9608192341941226,2.9608192341941226,-2.73820124666073,10.707925200356188,4.764024933214603,16.16206589492431
M40-M54,Dorsopathies,84580.0,88015.0,76698.0,87306.0,77344.0,90435.0,86297.5,-1.9902082910860688,1.9902082910860688,-11.123728960862135,1.1686317680118197,-10.375155711347373,4.7944610214664385
M60-M79,Soft tissue disorders,98401.0,102169.0,88444.0,112296.0,104661.0,114306.0,100285.0,-1.878645859300992,1.878645859300992,-11.8073490551927,11.976865932093533,4.363563843047316,13.981153711921024
M80-M94,Osteopathies and chondropathies,21704.0,23834.0,21133.0,25432.0,25501.0,27730.0,22769.0,-4.677412271070315,4.677412271070315,-7.185207958188765,11.695726645878167,11.998770257806667,21.78839650401862
M95-M99,Other disorders of the musculoskeletal system & conn. tiss.,5768.0,6554.0,5850.0,6684.0,7344.0,7583.0,6161.0,-6.378834604771953,6.378834604771953,-5.047881837364064,8.48888167505275,19.201428339555267,23.080668722609964
N00-N08,Glomerular diseases,,3563.0,2718.0,3308.0,3319.0,3661.0,3563.0,,0.0,-23.715969688464778,-7.156890261015998,-6.848161661521191,2.75049115913556
"N00-N08, N10-N16",Diseases of the kidney,57992.0,,,,,,57992.0,0.0,,,,,
N10-N16,Renal tubulo-interstitial diseases,,56724.0,48812.0,54963.0,55827.0,64249.0,56724.0,,0.0,-13.948240603624567,-3.104506029193992,-1.5813412312248785,13.265989704534237
N17-N19,Renal failure,60142.0,60597.0,55562.0,59755.0,60028.0,60660.0,60369.5,-0.3768459238522764,0.3768459238522764,-7.9634583688783245,-1.017898110800984,-0.5656830021782523,0.48120325661136837
N20-N23,Urolithiasis,34255.0,33625.0,27805.0,28739.0,26552.0,27788.0,33940.0,0.9281084266352386,-0.9281084266352386,-18.076016499705364,-15.324101355332939,-21.767825574543313,-18.12610489098409
N25-N29,Other disorders of kidney & ureter,1827.0,1810.0,1755.0,1881.0,1916.0,2071.0,1818.5,0.4674182018146824,-0.4674182018146824,-3.4918889194390985,3.436898542755018,5.361561726697827,13.885070112730272
N30-N39,Other diseases of the urinary system,164675.0,161477.0,122236.0,136330.0,128621.0,139736.0,163076.0,0.9805244180627438,-0.9805244180627438,-25.043537982290466,-16.400941892123917,-21.128185631239422,-14.31234516421791
N60-N64,Disorders of breast,6334.0,6947.0,5570.0,6545.0,6552.0,7186.0,6640.5,-4.615616293953768,4.615616293953768,-16.12077403809954,-1.4381447180182214,-1.3327309690535352,8.214742865748061
N99,Other disorders of the genitourinary system,1765.0,,1751.0,1886.0,1502.0,1812.0,1765.0,0.0,,-0.7932011331444759,6.855524079320113,-14.90084985835694,2.6628895184135977
N99-N99,Other disorders of the genitourinary system,,1893.0,,,,,1893.0,,0.0,,,,
O10-O16,"Oedema, proteinuria and hypertensive disorders in pregnancy, chil",,864.0,,,,,864.0,,0.0,,,,
O80-O84,Delivery,,236.0,247.0,206.0,170.0,177.0,236.0,,0.0,4.661016949152542,-12.711864406779661,-27.966101694915253,-25.0
O85-O92,Complications predominantly related to the puerperium,,3961.0,3232.0,3444.0,3193.0,3632.0,3961.0,,0.0,-18.404443322393334,-13.052259530421612,-19.389043170916434,-8.305983337541024
O94-O99,"Other obstetric conditions, not elsewhere classified",,4711.0,,4824.0,5030.0,5485.0,4711.0,,0.0,,2.398641477393335,6.771386117597113,16.429632774357884
P00-P04,Complications of fetus/neonate affected by maternal,2.0,,,,,,2.0,0.0,,,,,
P00-P04,Fetus and newborn affected by maternal factors and by complication,,1.0,,,,,1.0,,0.0,,,,
P05-P08,Disorders related to length of gestation and fetal growth,,1377.0,1167.0,1236.0,1298.0,1259.0,1377.0,,0.0,-15.250544662309368,-10.239651416122005,-5.737109658678286,-8.569353667392884
P05-P96,Other conditions originating in the perinatal period,50816.0,,,,,,50816.0,0.0,,,,,
P10-P15,Birth trauma,,516.0,550.0,594.0,493.0,602.0,516.0,,0.0,6.5891472868217065,15.11627906976744,-4.457364341085271,16.666666666666664
P20-P29,Respiratory and cardiovascular disorders specific to the perinatal,,6366.0,,,,,6366.0,,0.0,,,,
P35-P39,Infections specific to the perinatal period,,6395.0,4533.0,5495.0,6040.0,6262.0,6395.0,,0.0,-29.1164972634871,-14.073494917904613,-5.551211884284597,-2.0797498045347926
P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,,21203.0,19766.0,21531.0,21527.0,23190.0,21203.0,,0.0,-6.777342828844975,1.5469509031740791,1.5280856482573222,9.371315379899071
P70-P78,Transitory endocrine and metabolic disorders specific to fetus and,,604.0,,,,,604.0,,0.0,,,,
P75-P78,Digestive system disorders of fetus and newborn,,3724.0,3881.0,3479.0,3245.0,3245.0,3724.0,,0.0,4.215896885069817,-6.578947368421052,-12.8625134264232,-12.8625134264232
P80-P83,Conditions involving the integument and temperature regulation of,,1934.0,,,,,1934.0,,0.0,,,,
P90-P96,Other disorders originating in the perinatal period,,9777.0,9191.0,8876.0,8047.0,8440.0,9777.0,,0.0,-5.993658586478469,-9.215505778868774,-17.694589342334048,-13.674951416589955
Q00-Q07,Congenital malformations of the nervous system,,618.0,607.0,620.0,617.0,658.0,618.0,,0.0,-1.779935275080906,0.3236245954692557,-0.16181229773462785,6.472491909385113
Q00-Q89,Congenital malformations,10136.0,,,,,,10136.0,0.0,,,,,
Q10-Q18,"Congenital malformations of eye, ear, face and neck",,320.0,303.0,343.0,351.0,419.0,320.0,,0.0,-5.3125,7.187499999999999,9.6875,30.9375
Q20-Q28,Congenital malformations of the circulatory system,,2036.0,1973.0,1924.0,2012.0,2104.0,2036.0,,0.0,-3.094302554027505,-5.50098231827112,-1.1787819253438114,3.3398821218074657
Q30-Q34,Congenital malformations of the respiratory system,,1128.0,1066.0,1035.0,887.0,950.0,1128.0,,0.0,-5.49645390070922,-8.24468085106383,-21.365248226950353,-15.780141843971633
Q35-Q37,Cleft lip and cleft palate,,74.0,49.0,60.0,41.0,60.0,74.0,,0.0,-33.78378378378378,-18.91891891891892,-44.5945945945946,-18.91891891891892
Q38-Q45,Other congenital malformations of the digestive system,,2433.0,2204.0,2276.0,2135.0,2115.0,2433.0,,0.0,-9.412248253185368,-6.4529387587340725,-12.24825318536786,-13.070283600493218
Q50-Q56,Congenital malformations of genital organs,,1742.0,1809.0,2002.0,1989.0,2020.0,1742.0,,0.0,3.8461538461538463,14.925373134328357,14.17910447761194,15.958668197474168
Q60-Q64,Congenital malformations of the urinary system,,602.0,526.0,577.0,568.0,617.0,602.0,,0.0,-12.624584717607974,-4.152823920265781,-5.647840531561462,2.4916943521594686
Q65-Q79,Congenital malformations and deformations of the musculoskeletal s,,928.0,,,,,928.0,,0.0,,,,
Q80-Q89,Other congenital malformations,,609.0,571.0,657.0,614.0,720.0,609.0,,0.0,-6.239737274220033,7.8817733990147785,0.8210180623973727,18.226600985221676
Q90-Q99,Chromosomal abnormalities nec.,151.0,,,,,,151.0,0.0,,,,,
Q90-Q99,"Chromosomal abnormalities, not elsewhere classified",,132.0,126.0,104.0,108.0,138.0,132.0,,0.0,-4.545454545454546,-21.21212121212121,-18.181818181818183,4.545454545454546
R00-R09,Symptoms & signs inv. the circulatory/respiratory system,379701.0,383390.0,339836.0,382327.0,341983.0,383563.0,381545.5,-0.483428581912249,0.483428581912249,-10.931723739370534,0.20482485050931018,-10.369012345840797,0.5287704873992748
R10-R19,Symptoms & signs inv. the digestive system & abdomen,304717.0,301530.0,251398.0,278493.0,258438.0,276536.0,303123.5,0.5256933230185057,-0.5256933230185057,-17.064166915465147,-8.125565982182179,-14.741681195948185,-8.771177424383131
R20-R23,Symptoms & signs inv. the skin & subcutaneous tissue,33222.0,33681.0,26720.0,29807.0,29157.0,33322.0,33451.5,-0.6860678893323169,0.6860678893323169,-20.123163385797348,-10.894877658699908,-12.837989327832833,-0.3871276325426364
R25-R29,Symptoms & signs inv. the nervous & musculoskeletal sys.,92878.0,96777.0,92325.0,102952.0,92467.0,96507.0,94827.5,-2.0558382325802116,2.0558382325802116,-2.63900239909309,8.567662334238484,-2.48925680841528,1.771110701009728
R30-R39,Symptoms & signs involving the urinary system,50154.0,51229.0,42883.0,48073.0,44381.0,48223.0,50691.5,-1.0603355592160422,1.0603355592160422,-15.403963189094819,-5.165560301036663,-12.448832644526203,-4.869652703115907
R40-R46,Symptoms & signs inv. Cognition perception etc.,80608.0,80843.0,69656.0,71748.0,59375.0,64794.0,80725.5,-0.14555499811088193,0.14555499811088193,-13.71251958798645,-11.121021238642065,-26.448272231203273,-19.735399594923535
R47-R49,Symptoms & signs inv. speech & voice,6261.0,6360.0,6142.0,6559.0,5510.0,6076.0,6310.5,-0.7844069408129308,0.7844069408129308,-2.6701529197369465,3.937881308929562,-12.685207194358608,-3.7160288408208544
R50-R68,General symptoms & signs,248772.0,,,,,,248772.0,0.0,,,,,
R50-R69,General symptoms & signs,,279802.0,247805.0,294061.0,304736.0,367070.0,279802.0,,0.0,-11.435586593376746,5.096103673311842,8.911301563248298,31.18919807578216
R69,Unknown & unspecified causes of morbidity,83685.0,,,,,,83685.0,0.0,,,,,
R70-R79,"Abnormal findings on examination of blood, without diagnosis",,9001.0,7429.0,8954.0,10493.0,16199.0,9001.0,,0.0,-17.46472614153983,-0.5221642039773359,16.57593600711032,79.96889234529496
R70-R89,Abnormal findings of bodily fluids or samples without diag.,9835.0,,,,,,9835.0,0.0,,,,,
R80-R82,"Abnormal findings on examination of urine, without diagnosis",,453.0,447.0,482.0,466.0,558.0,453.0,,0.0,-1.3245033112582782,6.401766004415011,2.869757174392936,23.178807947019866
R83-R89,"Abnormal findings on examination of other body fluids, substances",,144.0,,,,,144.0,,0.0,,,,
R90-R94,Abnormal findings on diagnostic imaging/function studies,9530.0,10246.0,9859.0,12108.0,12411.0,14005.0,9888.0,-3.620550161812298,3.620550161812298,-0.29328478964401294,22.451456310679614,25.515776699029125,41.63632686084142
R95-R99,Ill-defined & unknown causes of mortality,,3.0,3.0,3.0,2.0,6.0,3.0,,0.0,0.0,0.0,-33.33333333333333,100.0
S00-S09,Injuries to the head,165396.0,160070.0,134613.0,137964.0,118611.0,124175.0,162733.0,1.6364228521566,-1.6364228521566,-17.279838754278483,-15.22063748594323,-27.113123951503383,-23.69402641136094
S10-S19,Injuries to the neck,9200.0,9209.0,7870.0,8718.0,8446.0,8833.0,9204.5,-0.048889130316692925,0.048889130316692925,-14.498343201694825,-5.285458199793579,-8.240534521158128,-4.036069313922538
S20-S29,Injuries to the thorax,27008.0,29354.0,26110.0,31050.0,31660.0,35316.0,28181.0,-4.162378907774742,4.162378907774742,-7.348923033249352,10.18061814697846,12.345197118626025,25.31847698804159
S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis",38149.0,40055.0,34052.0,38368.0,37161.0,39690.0,39102.0,-2.437215487698839,2.437215487698839,-12.914940412255127,-1.8771418341772799,-4.963940463403406,1.5037593984962405
S40-S49,Injuries to the shoulder & upper arm,37500.0,36957.0,33029.0,35018.0,31932.0,33320.0,37228.5,0.7292799871066522,-0.7292799871066522,-11.28033630148945,-5.937655290973313,-14.227003505378944,-10.498677088789503
S50-S59,Injuries to the elbow & forearm,52627.0,50233.0,42710.0,44396.0,39139.0,38305.0,51430.0,2.327435349018083,-2.327435349018083,-16.95508458098386,-13.676842309935836,-23.89850281936613,-25.52012444098775
S60-S69,Injuries to the wrist & hand,54182.0,53676.0,43216.0,47580.0,44782.0,45057.0,53929.0,0.4691353446197779,-0.4691353446197779,-19.865007695303085,-11.772886573086836,-16.961189712399634,-16.451259989986834
S70-S79,Injuries to the hip & thigh,80995.0,83968.0,76930.0,80613.0,82126.0,82732.0,82481.5,-1.802222316519462,1.802222316519462,-6.7306001951952865,-2.26535647387596,-0.4310057406812437,0.30370446706231097
S80-S89,Injuries to the knee & lower leg,64009.0,64242.0,53690.0,62630.0,58127.0,59228.0,64125.5,-0.18167499668618567,0.18167499668618567,-16.27355732119048,-2.332145558319233,-9.354313026799012,-7.637367349962183
S90-S99,Injuries to the ankle & foot,15141.0,14321.0,12794.0,12722.0,10956.0,12010.0,14731.0,2.7832462154639876,-2.7832462154639876,-13.14914126671645,-13.637906455773537,-25.6262303984794,-18.47125110311588
T00-T07,Injuries involving multiple body regions,3882.0,4032.0,3567.0,3738.0,3331.0,3382.0,3957.0,-1.8953752843062925,1.8953752843062925,-9.855951478392722,-5.534495830174375,-15.82006570634319,-14.53121051301491
T08-T14,Injuries to unspecified part of trunk limb or body,1468.0,1405.0,1078.0,1161.0,983.0,1055.0,1436.5,2.1928297946397493,-2.1928297946397493,-24.956491472328576,-19.17855899756352,-31.569787678384962,-26.557605290636964
T15-T19,Effects of foreign body entering through natural orifice,14264.0,14916.0,14804.0,14981.0,13425.0,15121.0,14590.0,-2.2344071281699796,2.2344071281699796,1.4667580534612747,2.6799177518848527,-7.984921178889651,3.639479095270733
T20-T32,Burns and corrosions,9680.0,9941.0,8718.0,8356.0,7654.0,7933.0,9810.5,-1.3302074308139238,1.3302074308139238,-11.136027725396259,-14.825951786351357,-21.981550379695225,-19.13765863105856
T33-T35,Frostbite,37.0,16.0,31.0,22.0,40.0,31.0,26.5,39.62264150943396,-39.62264150943396,16.9811320754717,-16.9811320754717,50.943396226415096,16.9811320754717
T36-T50,Poisonings by drugs medicaments & biological substances,116256.0,112607.0,107506.0,95195.0,73488.0,70919.0,114431.5,1.5944036388581815,-1.5944036388581815,-6.052092299760119,-16.810493614083537,-35.779920738607814,-38.02493194618614
T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source,5878.0,5616.0,6016.0,4404.0,3575.0,3666.0,5747.0,2.279450147903254,-2.279450147903254,4.6807029754654605,-23.368714111710457,-37.79363145989212,-36.21019662432573
T66-T78,Other and unspecified effects of external causes,16080.0,16181.0,13637.0,12592.0,10327.0,11237.0,16130.5,-0.31307151049254517,0.31307151049254517,-15.458293295310128,-21.936703759957844,-35.97842596323734,-30.336939338520196
T79,Certain early complications of trauma,2851.0,,,,,,2851.0,0.0,,,,,
T79-T79,Certain early complications of trauma,,2998.0,2690.0,3156.0,3729.0,3838.0,2998.0,,0.0,-10.273515677118079,5.270180120080053,24.38292194796531,28.018679119412944
T80-T88,Complications of surgical & medical care nec.,124802.0,130925.0,100203.0,123669.0,125441.0,143377.0,127863.5,-2.3943502250446764,2.3943502250446764,-21.632835015465712,-3.280451418895932,-1.8945985367207998,12.132860433196338
T90-T98,Sequelae of injuries of poisoning & other consequences,2.0,1.0,0.0,,,1.0,1.5,33.33333333333333,-33.33333333333333,-100.0,,,-33.33333333333333
U00-U49,Provisional assignment of new diseases of uncertain etiology,3.0,13438.0,245525.0,137026.0,89242.0,46890.0,6720.5,-99.95536046425117,99.95536046425117,3553.3740049103494,1938.9256751729781,1227.9071497656425,597.7159437541849
Z00-Z13,Examination and investigation,21440.0,24133.0,22890.0,25876.0,26310.0,29485.0,22786.5,-5.9092006231760035,5.9092006231760035,0.45421631229017184,13.558466635946722,15.463103153182805,29.396791960151848
Z20-Z29,Potential health hazards related to communicable diseases,559.0,698.0,257.0,442.0,499.0,515.0,628.5,-11.05807478122514,11.05807478122514,-59.108989657915664,-29.67382657120127,-20.60461416070008,-18.05887032617343
Z30-Z39,Health services in circumstances related to reproduction,5603.0,5262.0,5323.0,5282.0,5257.0,7572.0,5432.5,3.138518177634606,-3.138518177634606,-2.015646571560055,-2.7703635526921304,-3.2305568338702253,39.383341003221354
Z40-Z54,Persons encountering health services for specific care,8529.0,9725.0,9555.0,11838.0,12411.0,13365.0,9127.0,-6.551988605237208,6.551988605237208,4.689383148898871,29.703078777254298,35.98115481538293,46.4336583762463
Z55-Z65,Potential health hazards reltd. to socioeconomic & psychosoc.l,628.0,693.0,592.0,611.0,595.0,666.0,660.5,-4.920514761544284,4.920514761544284,-10.370931112793338,-7.494322482967449,-9.91672975018925,0.8327024981074944
Z70-Z76,Persons encountering health services in other circs.,6671.0,6713.0,5540.0,5873.0,5216.0,5950.0,6692.0,-0.3138075313807531,0.3138075313807531,-17.214584578601315,-12.238493723849372,-22.056186491332934,-11.08786610878661
Z80-Z99,Persons with potential health hazards related to family,207.0,207.0,144.0,170.0,225.0,238.0,207.0,0.0,0.0,-30.434782608695656,-17.874396135265698,8.695652173913043,14.975845410628018
‡ C51-C58,Malignant neoplasms of female genital organs,5087.0,5190.0,4814.0,,,,5138.5,-1.002238007200545,1.002238007200545,-6.315072491972365,,,
‡ C60-C63,Malignant neoplasms of male genital organs,5201.0,5142.0,4663.0,,,,5171.5,0.5704341100261046,-0.5704341100261046,-9.832737116890652,,,
‡ N40-N51,Diseases of male genital organs,39827.0,42466.0,37029.0,,,,41146.5,-3.206834117118102,3.206834117118102,-10.00692647005213,,,
‡ N70-N77,Inflammatory diseases of female pelvic organs,14301.0,14430.0,11689.0,,,,14365.5,-0.4489923775712645,0.4489923775712645,-18.631443388674253,,,
‡ N80-N98,Noninflammatory disorders of female genital tract,36309.0,37285.0,36080.0,,,,36797.0,-1.3261950702502923,1.3261950702502923,-1.948528412642335,,,
‡ O00-O08,Pregnancy with abortive outcome,48442.0,47694.0,45446.0,,,,48068.0,0.7780644087542649,-0.7780644087542649,-5.454772405758509,,,
"‡ O10-O75, O85-O92, O94-O99",Complications of labour and delivery,84655.0,,,,,,84655.0,0.0,,,,,
‡ O20-O29,Other maternal disorders predominantly related to pregnancy,,64743.0,61188.0,,,,64743.0,,0.0,-5.4909411056021495,,,
‡ O30-O48,Maternal care related to the fetus and amniotic cavity and possibl,,6614.0,,,,,6614.0,,0.0,,,,
‡ O60-O75,Complications of labour and delivery,,3799.0,,,,,3799.0,,0.0,,,,
‡ O80-O84,Delivery,266.0,,,,,,266.0,0.0,,,,,
